match_id,season,date,team1,team2,venue,team1_elo,team2_elo,elo_diff,team1_win_rate_last10,team2_win_rate_last10,team1_win_rate_last5,team2_win_rate_last5,team1_weighted_win_rate,team2_weighted_win_rate,team1_win_streak,team2_win_streak,h2h_win_rate_t1,venue_win_rate_t1,venue_win_rate_t2,venue_avg_score,is_home_t1,is_home_t2,team1_pp_sr,team2_pp_sr,team1_death_sr,team2_death_sr,team1_pp_bowling_eco,team2_pp_bowling_eco,team1_death_bowling_eco,team2_death_bowling_eco,team1_avg_runs_scored,team2_avg_runs_scored,team1_avg_runs_conceded,team2_avg_runs_conceded,team1_batting_str,team2_batting_str,team1_bowling_str,team2_bowling_str,toss_win_t1,toss_field_t1,pitch_type_code,is_spin_pitch,is_batting_pitch,is_sluggish,dew_risk,team1_pitch_win_rate,team2_pitch_win_rate,winner_binary,run_scoring_diff,run_conceding_diff,form_diff,venue_diff,batting_diff,bowling_diff,pitch_win_rate_diff
392197,2009,2009-04-27,KKR,MI,St George's Park,1491.2188850348596,1504.4605512025837,-13.241666167724134,0.5,0.6,0.4,0.4,0.4592592592592593,0.5555555555555555,1,-1,0.0,0.4375,0.5,165.0,0,0,102.9787234042553,121.86878727634193,177.86561264822134,148.13278008298755,6.683870967741935,6.869047619047619,9.243243243243244,9.885245901639344,124.0,162.0,160.66666666666666,145.0,138.0484016941089,133.6327812475536,7.591484747136922,7.715984519362022,0,0,1,0,0,0,0,0.5172,0.4091,0,-38.0,-15.666666666666657,-0.09999999999999998,-0.0625,4.415620446555295,0.1244997722251,0.10809999999999997
392196,2009,2009-04-27,CSK,SRH,Kingsmead,1498.0600434788937,1457.1657549995275,40.894288479366196,0.4,0.3,0.4,0.6,0.4,0.3777777777777777,-1,3,0.5,0.5263157894736842,0.29411764705882354,152.0,0,0,111.68384879725086,116.69941060903733,167.94871794871796,172.63513513513513,7.802083333333334,7.559523809523809,9.626582278481012,11.080459770114942,171.0,166.0,155.33333333333334,101.0,132.0461167339064,133.69050432036002,8.174167039856695,8.240412765706884,0,0,1,0,0,0,0,0.48,0.4595,0,5.0,-54.33333333333334,0.10000000000000003,0.23219814241486064,-1.6443875864536324,0.06624572585018917,0.020499999999999963
392198,2009,2009-04-28,DC,RR,SuperSport Park,1542.6747089738628,1554.6241370684365,-11.949428094573705,0.6,0.6,0.8,0.4,0.6592592592592593,0.5259259259259259,3,-2,0.3333333333333333,0.5882352941176471,0.6842105263157895,154.83333333333334,0,0,132.01581027667984,120.17241379310344,156.58536585365854,143.77358490566036,7.880952380952381,7.114583333333333,9.730263157894736,9.437086092715232,189.0,171.0,155.25,145.0,142.79859957137418,136.67872857798395,7.317117958294429,7.666769457263385,1,0,1,0,0,0,0,0.4324,0.4722,0,18.0,-10.25,0.0,-0.09597523219814241,6.119870993390236,0.34965149896895564,-0.0398
392200,2009,2009-04-29,PBKS,MI,Kingsmead,1539.9425985289165,1519.8510450280496,20.091553500866894,0.6,0.6,0.4,0.6,0.5777777777777777,0.5851851851851853,2,1,1.0,0.631578947368421,0.5294117647058824,152.0,0,0,137.03703703703704,121.86878727634193,159.8639455782313,148.13278008298755,7.0777777777777775,6.869047619047619,9.701694915254237,9.885245901639344,128.25,165.66666666666666,168.0,145.0,150.5499334220708,133.6327812475536,7.949770026186799,7.715984519362022,1,0,1,0,0,0,0,0.3714,0.4091,1,-37.41666666666666,-23.0,0.0,0.10216718266253866,16.917152174517213,-0.23378550682477783,-0.03770000000000001
392199,2009,2009-04-29,RCB,KKR,Kingsmead,1411.85332071292,1475.8283912093937,-63.97507049647356,0.3,0.4,0.2,0.4,0.274074074074074,0.362962962962963,-4,-1,0.0,0.2631578947368421,0.4117647058823529,152.0,0,0,100.1984126984127,102.9787234042553,150.5703422053232,177.86561264822134,7.178571428571429,6.683870967741935,10.044052863436123,9.243243243243244,150.0,101.0,181.5,167.25,132.3081768152791,138.0484016941089,8.054050868698226,7.591484747136922,0,0,1,0,0,0,0,0.64,0.5172,1,49.0,-14.25,-0.10000000000000003,-0.14860681114551083,-5.7402248788297925,-0.46256612156130483,0.12280000000000002
392201,2009,2009-04-30,SRH,DC,SuperSport Park,1475.0403576199462,1527.2247835977407,-52.18442597779449,0.4,0.6,0.8,0.6,0.4888888888888889,0.6148148148148148,4,-1,0.0,0.3333333333333333,0.5555555555555556,154.83333333333334,0,0,116.69941060903733,132.01581027667984,172.63513513513513,156.58536585365854,7.559523809523809,7.880952380952381,11.080459770114942,9.730263157894736,166.33333333333334,166.0,133.0,148.33333333333334,133.69050432036002,142.79859957137418,8.240412765706884,7.317117958294429,0,0,1,0,0,0,0,0.4595,0.4324,0,0.3333333333333428,15.333333333333343,-0.19999999999999996,-0.22222222222222227,-9.108095251014163,-0.9232948074124545,0.027100000000000013
392202,2009,2009-04-30,CSK,RR,SuperSport Park,1480.185440858475,1570.0740624445586,-89.88862158608367,0.4,0.6,0.2,0.4,0.37037037037037035,0.5555555555555556,-2,1,0.0,0.5,0.7,154.83333333333334,0,0,111.68384879725086,120.17241379310344,167.94871794871796,143.77358490566036,7.802083333333334,7.114583333333333,9.626582278481012,9.437086092715232,169.0,150.0,177.0,144.5,132.0461167339064,136.67872857798395,8.174167039856695,7.666769457263385,0,0,1,0,0,0,0,0.48,0.4722,1,19.0,-32.5,-0.19999999999999996,-0.19999999999999996,-4.632611844077559,-0.5073975825933097,0.007799999999999974
392203,2009,2009-05-01,KKR,MI,Buffalo Park,1456.9150820967989,1504.7752652630186,-47.86018316621971,0.3,0.5,0.2,0.6,0.274074074074074,0.48148148148148157,-2,-1,0.0,0.3888888888888889,0.5,165.0,0,0,102.9787234042553,121.86878727634193,177.86561264822134,148.13278008298755,6.683870967741935,6.869047619047619,9.243243243243244,9.885245901639344,120.0,176.0,165.0,136.33333333333334,138.0484016941089,133.6327812475536,7.591484747136922,7.715984519362022,0,0,1,0,0,0,0,0.5172,0.4091,0,-56.0,-28.666666666666657,-0.2,-0.1111111111111111,4.415620446555295,0.1244997722251,0.10809999999999997
392204,2009,2009-05-01,RCB,PBKS,Kingsmead,1430.7666298255149,1555.0183782939475,-124.25174846843265,0.4,0.6,0.2,0.6,0.3851851851851852,0.6074074074074074,1,3,0.0,0.3,0.65,152.0,0,0,100.1984126984127,137.03703703703704,150.5703422053232,159.8639455782313,7.178571428571429,7.0777777777777775,10.044052863436123,9.701694915254237,158.5,130.0,167.33333333333334,168.0,132.3081768152791,150.5499334220708,8.054050868698226,7.949770026186799,1,0,1,0,0,0,0,0.64,0.3714,1,28.5,0.6666666666666572,-0.19999999999999996,-0.35000000000000003,-18.24175660679171,-0.104280842511427,0.2686
392205,2009,2009-05-02,SRH,RR,St George's Park,1461.4256291662946,1550.0244920395587,-88.59886287326412,0.4,0.5,0.8,0.2,0.4592592592592593,0.4518518518518519,-1,-1,0.0,0.3157894736842105,0.6666666666666666,165.0,0,0,116.69941060903733,120.17241379310344,172.63513513513513,143.77358490566036,7.559523809523809,7.114583333333333,11.080459770114942,9.437086092715232,166.66666666666666,150.0,133.0,144.75,133.69050432036002,136.67872857798395,8.240412765706884,7.666769457263385,1,0,1,0,0,0,0,0.4595,0.4722,0,16.666666666666657,11.75,-0.09999999999999998,-0.3508771929824561,-2.9882242576239264,-0.5736433084434989,-0.012699999999999989
392206,2009,2009-05-02,CSK,DC,New Wanderers Stadium,1500.235011263475,1540.8395120513924,-40.60450078791746,0.4,0.7,0.4,0.8,0.41481481481481475,0.7037037037037037,1,1,0.3333333333333333,0.5238095238095238,0.5789473684210527,144.0,0,0,111.68384879725086,132.01581027667984,167.94871794871796,156.58536585365854,7.802083333333334,7.880952380952381,9.626582278481012,9.730263157894736,169.33333333333334,166.0,177.0,133.66666666666666,132.0461167339064,142.79859957137418,8.174167039856695,7.317117958294429,0,0,1,0,0,0,0,0.48,0.4324,1,3.333333333333343,-43.33333333333334,-0.29999999999999993,-0.05513784461152882,-10.752482837467795,-0.8570490815622653,0.047599999999999976
392208,2009,2009-05-03,RCB,MI,New Wanderers Stadium,1452.2565594823104,1518.5850585252708,-66.3284990429604,0.5,0.5,0.4,0.6,0.48888888888888893,0.5185185185185185,2,1,0.5,0.3333333333333333,0.5263157894736842,144.0,0,0,100.1984126984127,121.86878727634193,150.5703422053232,148.13278008298755,7.178571428571429,6.869047619047619,10.044052863436123,9.885245901639344,154.0,166.66666666666666,161.5,143.5,132.3081768152791,133.6327812475536,8.054050868698226,7.715984519362022,0,0,1,0,0,0,0,0.64,0.4091,1,-12.666666666666657,-18.0,0.0,-0.19298245614035087,-1.3246044322744979,-0.33806634933620483,0.2309
392207,2009,2009-05-03,PBKS,KKR,St George's Park,1533.528448637152,1443.1052888345466,90.42315980260537,0.5,0.2,0.6,0.2,0.5037037037037037,0.1925925925925926,-1,-3,0.3333333333333333,0.6190476190476191,0.3684210526315789,165.0,0,0,137.03703703703704,102.9787234042553,159.8639455782313,177.86561264822134,7.0777777777777775,6.683870967741935,9.701694915254237,9.243243243243244,138.66666666666666,139.0,156.5,160.75,150.5499334220708,138.0484016941089,7.949770026186799,7.591484747136922,0,0,1,0,0,0,0,0.3714,0.5172,1,-0.3333333333333428,4.25,0.3,0.25062656641604014,12.501531727961918,-0.35828527904987784,-0.14579999999999999
392209,2009,2009-05-04,CSK,SRH,Buffalo Park,1518.0964505752079,1449.4195567659049,68.67689380930301,0.5,0.4,0.6,0.6,0.5185185185185186,0.42962962962962964,2,-2,0.3333333333333333,0.5454545454545454,0.3,165.0,0,0,111.68384879725086,116.69941060903733,167.94871794871796,172.63513513513513,7.802083333333334,7.559523809523809,9.626582278481012,11.080459770114942,167.75,160.25,189.0,165.0,132.0461167339064,133.69050432036002,8.174167039856695,8.240412765706884,1,0,1,0,0,0,0,0.48,0.4595,1,7.5,-24.0,0.09999999999999998,0.24545454545454543,-1.6443875864536324,0.06624572585018917,0.020499999999999963
392210,2009,2009-05-05,PBKS,RR,Kingsmead,1545.455847717362,1562.0305644399484,-16.574716722586345,0.5,0.5,0.8,0.4,0.5407407407407407,0.4888888888888889,1,1,0.6666666666666666,0.6363636363636364,0.6818181818181818,152.0,0,0,137.03703703703704,120.17241379310344,159.8639455782313,143.77358490566036,7.0777777777777775,7.114583333333333,9.701694915254237,9.437086092715232,129.0,150.0,155.33333333333334,146.75,150.5499334220708,136.67872857798395,7.949770026186799,7.666769457263385,1,1,1,0,0,0,0,0.3714,0.4722,0,-21.0,-8.583333333333343,0.0,-0.045454545454545414,13.871204844086861,-0.2830005689234145,-0.1008
392211,2009,2009-05-05,DC,KKR,Kingsmead,1522.9780727396594,1431.1778897543365,91.80018298532286,0.6,0.2,0.6,0.0,0.5925925925925927,0.17777777777777778,-1,-4,0.0,0.55,0.35,152.0,0,0,132.01581027667984,102.9787234042553,156.58536585365854,177.86561264822134,7.880952380952381,6.683870967741935,9.730263157894736,9.243243243243244,166.0,146.0,153.33333333333334,161.66666666666666,142.79859957137418,138.0484016941089,7.317117958294429,7.591484747136922,0,0,1,0,0,0,0,0.4324,0.5172,1,20.0,8.333333333333314,0.39999999999999997,0.20000000000000007,4.750197877265293,0.2743667888424923,-0.08479999999999999
392212,2009,2009-05-06,SRH,MI,SuperSport Park,1436.5416868508137,1499.5670938899225,-63.02540703910881,0.4,0.4,0.4,0.4,0.39999999999999997,0.42222222222222217,-3,-1,0.6666666666666666,0.2857142857142857,0.5,154.83333333333334,0,0,116.69941060903733,121.86878727634193,172.63513513513513,148.13278008298755,7.559523809523809,6.869047619047619,11.080459770114942,9.885245901639344,152.33333333333334,161.33333333333334,171.5,143.5,133.69050432036002,133.6327812475536,8.240412765706884,7.715984519362022,1,0,1,0,0,0,0,0.4595,0.4091,1,-9.0,-28.0,0.0,-0.2142857142857143,0.05772307280642508,-0.5244282463448622,0.0504
392213,2009,2009-05-07,RCB,RR,SuperSport Park,1471.2745241176588,1577.2678490478643,-105.99332493020552,0.5,0.5,0.6,0.6,0.5259259259259259,0.5259259259259259,3,2,0.3333333333333333,0.36363636363636365,0.6956521739130435,154.83333333333334,0,0,100.1984126984127,120.17241379310344,150.5703422053232,143.77358490566036,7.178571428571429,7.114583333333333,10.044052863436123,9.437086092715232,154.0,211.0,144.0,146.75,132.3081768152791,136.67872857798395,8.054050868698226,7.666769457263385,0,0,1,0,0,0,0,0.64,0.4722,0,-57.0,2.75,0.0,-0.3320158102766798,-4.370551762704849,-0.3872814114348415,0.1678
392214,2009,2009-05-07,CSK,PBKS,SuperSport Park,1530.974320490299,1530.2185631094462,0.7557573808528559,0.6,0.5,0.6,0.6,0.6148148148148149,0.5037037037037037,3,-1,1.0,0.5652173913043478,0.6086956521739131,154.83333333333334,0,0,111.68384879725086,137.03703703703704,167.94871794871796,159.8639455782313,7.802083333333334,7.0777777777777775,9.626582278481012,9.701694915254237,167.5,129.0,189.0,169.66666666666666,132.0461167339064,150.5499334220708,8.174167039856695,7.949770026186799,1,0,1,0,0,0,0,0.48,0.3714,1,38.5,-19.333333333333343,0.09999999999999998,-0.0434782608695653,-18.50381668816442,-0.22439701366989517,0.10859999999999997
392215,2009,2009-05-08,DC,MI,Buffalo Park,1534.8462262077974,1480.6960894099636,54.15013679783374,0.7,0.4,0.6,0.4,0.6814814814814815,0.39259259259259255,1,-2,0.5,0.5714285714285714,0.47619047619047616,165.0,0,0,132.01581027667984,121.86878727634193,156.58536585365854,148.13278008298755,7.880952380952381,6.869047619047619,9.730263157894736,9.885245901639344,143.0,161.33333333333334,153.5,132.0,142.79859957137418,133.6327812475536,7.317117958294429,7.715984519362022,0,0,1,0,0,0,0,0.4324,0.4091,1,-18.333333333333343,-21.5,0.29999999999999993,0.09523809523809523,9.165818323820588,0.39886656106759233,0.023299999999999987
392216,2009,2009-05-09,SRH,PBKS,De Beers Diamond Oval,1455.4126913307725,1514.253366968134,-58.84067563736153,0.5,0.4,0.4,0.4,0.5037037037037037,0.4074074074074074,1,-2,0.0,0.3181818181818182,0.5833333333333334,165.0,0,0,116.69941060903733,137.03703703703704,172.63513513513513,159.8639455782313,7.559523809523809,7.0777777777777775,11.080459770114942,9.701694915254237,144.66666666666666,119.0,171.5,173.5,133.69050432036002,150.5499334220708,8.240412765706884,7.949770026186799,0,0,1,0,0,0,0,0.4595,0.3714,0,25.666666666666657,2.0,0.09999999999999998,-0.2651515151515152,-16.859429101710788,-0.29064273952008435,0.08810000000000001
392217,2009,2009-05-09,CSK,RR,De Beers Diamond Oval,1546.9395166316112,1588.5326730969439,-41.59315646533264,0.6,0.6,0.8,0.8,0.6444444444444444,0.6222222222222222,4,3,0.25,0.5833333333333334,0.7083333333333334,165.0,0,0,111.68384879725086,120.17241379310344,167.94871794871796,143.77358490566036,7.802083333333334,7.114583333333333,9.626582278481012,9.437086092715232,171.0,211.0,160.0,138.25,132.0461167339064,136.67872857798395,8.174167039856695,7.666769457263385,0,0,1,0,0,0,0,0.48,0.4722,1,-40.0,-21.75,0.0,-0.125,-4.632611844077559,-0.5073975825933097,0.007799999999999974
392218,2009,2009-05-10,RCB,MI,St George's Park,1460.0097000685791,1467.169797873494,-7.1600978049148125,0.4,0.4,0.6,0.2,0.42962962962962964,0.362962962962963,-1,-3,0.6666666666666666,0.34782608695652173,0.45454545454545453,165.0,0,0,100.1984126984127,121.86878727634193,150.5703422053232,148.13278008298755,7.178571428571429,6.869047619047619,10.044052863436123,9.885245901639344,133.0,137.66666666666666,144.0,132.0,132.3081768152791,133.6327812475536,8.054050868698226,7.715984519362022,0,0,1,0,0,0,0,0.64,0.4091,0,-4.666666666666657,-12.0,0.0,-0.1067193675889328,-1.3246044322744979,-0.33806634933620483,0.2309
392219,2009,2009-05-10,DC,KKR,New Wanderers Stadium,1548.372517744267,1419.3097362861986,129.06278145806846,0.7,0.2,0.6,0.0,0.7037037037037037,0.16296296296296298,2,-5,0.5,0.5909090909090909,0.3333333333333333,144.0,0,0,132.01581027667984,102.9787234042553,156.58536585365854,177.86561264822134,7.880952380952381,6.683870967741935,9.730263157894736,9.243243243243244,143.0,148.66666666666666,145.25,167.5,142.79859957137418,138.0484016941089,7.317117958294429,7.591484747136922,1,1,1,0,0,0,0,0.4324,0.5172,1,-5.666666666666657,22.25,0.49999999999999994,0.2575757575757576,4.750197877265293,0.2743667888424923,-0.08479999999999999
392220,2009,2009-05-11,SRH,RR,De Beers Diamond Oval,1442.096791887329,1570.626335731707,-128.52954384437817,0.5,0.5,0.2,0.6,0.4666666666666667,0.5185185185185185,-1,-1,0.0,0.30434782608695654,0.68,165.0,0,0,116.69941060903733,120.17241379310344,172.63513513513513,143.77358490566036,7.559523809523809,7.114583333333333,11.080459770114942,9.437086092715232,150.5,175.5,178.0,136.66666666666666,133.69050432036002,136.67872857798395,8.240412765706884,7.666769457263385,1,0,1,0,0,0,0,0.4595,0.4722,1,-25.0,-41.33333333333334,0.0,-0.3756521739130435,-2.9882242576239264,-0.5736433084434989,-0.012699999999999989
392222,2009,2009-05-12,PBKS,MI,SuperSport Park,1527.5692664115777,1482.8401098563645,44.729156555213194,0.5,0.5,0.4,0.4,0.5111111111111111,0.4666666666666667,1,1,1.0,0.6,0.4782608695652174,154.83333333333334,0,0,137.03703703703704,121.86878727634193,159.8639455782313,148.13278008298755,7.0777777777777775,6.869047619047619,9.701694915254237,9.885245901639344,160.0,142.5,172.4,145.0,150.5499334220708,133.6327812475536,7.949770026186799,7.715984519362022,1,0,1,0,0,0,0,0.3714,0.4091,0,17.5,-27.400000000000006,0.0,0.12173913043478257,16.917152174517213,-0.23378550682477783,-0.03770000000000001
392221,2009,2009-05-12,RCB,KKR,SuperSport Park,1444.3393880857086,1408.9942012684126,35.34518681729605,0.4,0.2,0.6,0.0,0.4,0.14814814814814817,-2,-6,0.3333333333333333,0.3333333333333333,0.3181818181818182,154.83333333333334,0,0,100.1984126984127,102.9787234042553,150.5703422053232,177.86561264822134,7.178571428571429,6.683870967741935,10.044052863436123,9.243243243243244,125.0,142.25,148.33333333333334,148.0,132.3081768152791,138.0484016941089,8.054050868698226,7.591484747136922,1,1,1,0,0,0,0,0.64,0.5172,1,-17.25,-0.3333333333333428,0.2,0.015151515151515138,-5.7402248788297925,-0.46256612156130483,0.12280000000000002
392223,2009,2009-05-13,SRH,DC,Kingsmead,1463.7597882807377,1558.688052762053,-94.92826448131541,0.6,0.7,0.4,0.8,0.5629629629629629,0.725925925925926,1,3,0.0,0.3333333333333333,0.6086956521739131,152.0,0,0,116.69941060903733,132.01581027667984,172.63513513513513,156.58536585365854,7.559523809523809,7.880952380952381,11.080459770114942,9.730263157894736,155.0,160.0,178.0,140.8,133.69050432036002,142.79859957137418,8.240412765706884,7.317117958294429,1,1,1,0,0,0,0,0.4595,0.4324,0,-5.0,-37.19999999999999,-0.09999999999999998,-0.27536231884057977,-9.108095251014163,-0.9232948074124545,0.027100000000000013
